table_name,record_id,issue_type,action,details
deliveries,2746,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2774,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2776,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2779,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2789,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2790,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,2790,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2797,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2805,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2807,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2824,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2848,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,2848,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2852,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,2852,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2853,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,2853,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2858,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2865,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,2865,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2870,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,2870,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2877,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,2885,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2917,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,2917,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2931,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,2931,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2946,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,2946,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,2962,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,2971,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,2971,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3013,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3046,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3060,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3060,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3069,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3071,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3077,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3077,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3087,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3089,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3098,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3098,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3102,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3122,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3128,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3133,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3133,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3145,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3147,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3159,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3159,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3163,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3163,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3172,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3189,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3199,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3201,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3203,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3204,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3204,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3223,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3226,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3226,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3228,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3231,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3246,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3261,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3261,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3276,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3276,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3282,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3282,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3287,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3308,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3336,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3338,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3355,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3356,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3357,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3357,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3361,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3373,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3373,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3396,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3396,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3400,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3407,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3419,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3423,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3423,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3428,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3461,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3474,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3475,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3475,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3477,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3487,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3487,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3502,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3508,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3508,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3515,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3545,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3545,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3552,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3552,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3557,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3557,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3562,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3562,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3564,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3564,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3573,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3592,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3601,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3623,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3630,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3630,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3638,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3638,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3642,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3642,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3643,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3644,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3644,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3652,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3662,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3663,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3696,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3705,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3705,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3706,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3717,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3731,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3735,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3751,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3764,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3768,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3775,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3790,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3792,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3793,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3811,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3825,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3825,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3826,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3826,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3830,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3830,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3843,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3845,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3845,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3859,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3859,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3861,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3861,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3864,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3873,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3873,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3879,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3888,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3894,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3894,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3899,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3904,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3904,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3922,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3922,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3949,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3960,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3962,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3989,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,3989,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,3990,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4005,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4011,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4025,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4025,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4033,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4034,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4055,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4058,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4065,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4065,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4067,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4068,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4072,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4074,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4074,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4075,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4075,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4077,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4077,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4092,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4100,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4104,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4128,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4128,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4148,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4157,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4180,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4185,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4195,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4197,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4210,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4210,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4229,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4229,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4239,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4242,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4244,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4257,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4258,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4258,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4259,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4261,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4261,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4267,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4284,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4319,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4330,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4330,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4331,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4333,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4333,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4342,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4355,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4368,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4368,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4369,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4373,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4373,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4374,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4374,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4376,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4385,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4387,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4391,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4391,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4396,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4402,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4408,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4413,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4418,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4431,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4431,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4438,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4440,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4440,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4461,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4465,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4465,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4493,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4500,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4502,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4503,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4503,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4514,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4520,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4521,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4530,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4547,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4547,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4561,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4572,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4580,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4581,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4587,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4587,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4589,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4591,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4596,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4607,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4614,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4643,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4648,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4648,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4661,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4679,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4698,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4723,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4723,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4753,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4753,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4818,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4831,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4856,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4856,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4857,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4860,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4860,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4869,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4875,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4884,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4889,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4892,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4911,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4916,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4916,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4918,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4918,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4929,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4929,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4936,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4936,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4952,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4962,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4962,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4970,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4970,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4973,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4973,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4974,shipped_before_order,corrected,Date d'expédition corrigée.
deliveries,4980,delivered_before_order,corrected,Date de livraison corrigée.
deliveries,4992,shipped_before_order,corrected,Date d'expédition corrigée.
